subjectID activityName feature meanValue
4 WALKING tBodyGyroJerkmeanZ -0.0578089304000631
4 WALKING tBodyGyroJerkstdX -0.723788617823344
4 WALKING tBodyGyroJerkstdY -0.902502592618297
4 WALKING tBodyGyroJerkstdZ -0.748369141315457
4 WALKING tBodyGyroMagmean -0.656291093847319
4 WALKING tBodyGyroMagstd -0.706738493542587
4 WALKING tBodyGyromeanX -0.0289417906907571
4 WALKING tBodyGyromeanY -0.0787229907785489
4 WALKING tBodyGyromeanZ 0.0957174866009464
4 WALKING tBodyGyrostdX -0.701397703369085
4 WALKING tBodyGyrostdY -0.79823574873817
4 WALKING tBodyGyrostdZ -0.726374197066246
4 WALKING tGravityAccMagmean -0.56158213510694
4 WALKING tGravityAccMagstd -0.606556049548896
4 WALKING tGravityAccmeanX 0.706593043123028
4 WALKING tGravityAccmeanY 0.112591195496986
4 WALKING tGravityAccmeanZ 0.164130896618297
4 WALKING tGravityAccstdX -0.962636979274448
4 WALKING tGravityAccstdY -0.941416800167192
4 WALKING tGravityAccstdZ -0.941403426072555
5 WALKING_DOWNSTAIRS angletBodyAccJerkMeangravityMean -0.0152166119291391
5 WALKING_DOWNSTAIRS angletBodyAccMeangravity -0.00911213827748344
5 WALKING_DOWNSTAIRS angletBodyGyroJerkMeangravityMean -0.0233952550609272
5 WALKING_DOWNSTAIRS angletBodyGyroMeangravityMean -0.00953130166963576
5 WALKING_DOWNSTAIRS angleXgravityMean -0.598120786887417
5 WALKING_DOWNSTAIRS angleYgravityMean -0.0378727910794702
5 WALKING_DOWNSTAIRS angleZgravityMean -0.0440818730005695
5 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqX -0.10292084499106
5 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqY -0.27429092242043
5 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqZ -0.163706246351656
5 WALKING_DOWNSTAIRS fBodyAccJerkmeanX -0.604769869438742
5 WALKING_DOWNSTAIRS fBodyAccJerkmeanY -0.550991969857417
5 WALKING_DOWNSTAIRS fBodyAccJerkmeanZ -0.768762357980132
5 WALKING_DOWNSTAIRS fBodyAccJerkstdX -0.584013626983444
5 WALKING_DOWNSTAIRS fBodyAccJerkstdY -0.491500434303907
5 WALKING_DOWNSTAIRS fBodyAccJerkstdZ -0.798835563807947
5 WALKING_DOWNSTAIRS fBodyAccMagmean -0.528503022745033
5 WALKING_DOWNSTAIRS fBodyAccMagmeanFreq 0.0781455594845364
5 WALKING_DOWNSTAIRS fBodyAccMagstd -0.594259529756954
5 WALKING_DOWNSTAIRS fBodyAccmeanFreqX -0.226370689942053
5 WALKING_DOWNSTAIRS fBodyAccmeanFreqY 0.0748636861897351
5 WALKING_DOWNSTAIRS fBodyAccmeanFreqZ 0.0062663175707947
5 WALKING_DOWNSTAIRS fBodyAccmeanX -0.55123770513245
5 WALKING_DOWNSTAIRS fBodyAccmeanY -0.440232431795033
5 WALKING_DOWNSTAIRS fBodyAccmeanZ -0.696171811490066
5 WALKING_DOWNSTAIRS fBodyAccstdX -0.492829885748675
5 WALKING_DOWNSTAIRS fBodyAccstdY -0.422162171100331
5 WALKING_DOWNSTAIRS fBodyAccstdZ -0.649351210748344
5 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagmean -0.573176177044172
5 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagmeanFreq 0.131619298935099
5 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagstd -0.613485123609272
5 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagmean -0.748829309536424
5 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagmeanFreq 0.0307564556565894
5 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagstd -0.735610602483444
5 WALKING_DOWNSTAIRS fBodyBodyGyroMagmean -0.677355755703311
5 WALKING_DOWNSTAIRS fBodyBodyGyroMagmeanFreq 0.062219113935298
5 WALKING_DOWNSTAIRS fBodyBodyGyroMagstd -0.715731148145695
5 WALKING_DOWNSTAIRS fBodyGyromeanFreqX -0.0381646986649007
5 WALKING_DOWNSTAIRS fBodyGyromeanFreqY -0.0720666007195695
5 WALKING_DOWNSTAIRS fBodyGyromeanFreqZ 0.0744028987918874
5 WALKING_DOWNSTAIRS fBodyGyromeanX -0.632239300829801
5 WALKING_DOWNSTAIRS fBodyGyromeanY -0.71706218781457
5 WALKING_DOWNSTAIRS fBodyGyromeanZ -0.537329127293278
5 WALKING_DOWNSTAIRS fBodyGyrostdX -0.73573857718543
5 WALKING_DOWNSTAIRS fBodyGyrostdY -0.702290390960265
5 WALKING_DOWNSTAIRS fBodyGyrostdZ -0.669353687483444
5 WALKING_DOWNSTAIRS tBodyAccJerkMagmean -0.589313870006622
5 WALKING_DOWNSTAIRS tBodyAccJerkMagstd -0.589031268133113
5 WALKING_DOWNSTAIRS tBodyAccJerkmeanX 0.0841019899622517
5 WALKING_DOWNSTAIRS tBodyAccJerkmeanY 0.0017656830384106
5 WALKING_DOWNSTAIRS tBodyAccJerkmeanZ -0.0029537113427351
5 WALKING_DOWNSTAIRS tBodyAccJerkstdX -0.575890535679801
5 WALKING_DOWNSTAIRS tBodyAccJerkstdY -0.506544358609603
5 WALKING_DOWNSTAIRS tBodyAccJerkstdZ -0.78456199486755
5 WALKING_DOWNSTAIRS tBodyAccMagmean -0.460866415568709
5 WALKING_DOWNSTAIRS tBodyAccMagstd -0.52162345171192
5 WALKING_DOWNSTAIRS tBodyAccmeanX 0.279177960301325
5 WALKING_DOWNSTAIRS tBodyAccmeanY -0.0154833455336192
5 WALKING_DOWNSTAIRS tBodyAccmeanZ -0.105661736816887
5 WALKING_DOWNSTAIRS tBodyAccstdX -0.507691011391722
5 WALKING_DOWNSTAIRS tBodyAccstdY -0.402724906078146
5 WALKING_DOWNSTAIRS tBodyAccstdZ -0.646443640175497
5 WALKING_DOWNSTAIRS tBodyGyroJerkMagmean -0.707383517582782
5 WALKING_DOWNSTAIRS tBodyGyroJerkMagstd -0.734187493344371
5 WALKING_DOWNSTAIRS tBodyGyroJerkmeanX -0.103522877147351
5 WALKING_DOWNSTAIRS tBodyGyroJerkmeanY -0.0490624519374172
5 WALKING_DOWNSTAIRS tBodyGyroJerkmeanZ -0.0506258160122517
5 WALKING_DOWNSTAIRS tBodyGyroJerkstdX -0.662581310334437
5 WALKING_DOWNSTAIRS tBodyGyroJerkstdY -0.774114270364238
5 WALKING_DOWNSTAIRS tBodyGyroJerkstdZ -0.564680771249007
5 WALKING_DOWNSTAIRS tBodyGyroMagmean -0.602770284825828
5 WALKING_DOWNSTAIRS tBodyGyroMagstd -0.664078383532781
5 WALKING_DOWNSTAIRS tBodyGyromeanX -0.0294516873643046
5 WALKING_DOWNSTAIRS tBodyGyromeanY -0.0774316445596026
5 WALKING_DOWNSTAIRS tBodyGyromeanZ 0.0866267116745033
5 WALKING_DOWNSTAIRS tBodyGyrostdX -0.709955676983444
5 WALKING_DOWNSTAIRS tBodyGyrostdY -0.705638306688742
5 WALKING_DOWNSTAIRS tBodyGyrostdZ -0.606589817380795
5 WALKING_DOWNSTAIRS tGravityAccMagmean -0.460866415568709
5 WALKING_DOWNSTAIRS tGravityAccMagstd -0.52162345171192
5 WALKING_DOWNSTAIRS tGravityAccmeanX 0.698153719072848
5 WALKING_DOWNSTAIRS tGravityAccmeanY 0.112313109736755
5 WALKING_DOWNSTAIRS tGravityAccmeanZ 0.0921607197449904
5 WALKING_DOWNSTAIRS tGravityAccstdX -0.964629108807947
5 WALKING_DOWNSTAIRS tGravityAccstdY -0.939973777950331
5 WALKING_DOWNSTAIRS tGravityAccstdZ -0.94207867884106
6 WALKING_DOWNSTAIRS angletBodyAccJerkMeangravityMean -0.00348166721446154
6 WALKING_DOWNSTAIRS angletBodyAccMeangravity -0.0138330473166462
6 WALKING_DOWNSTAIRS angletBodyGyroJerkMeangravityMean -0.0623473875535385
6 WALKING_DOWNSTAIRS angletBodyGyroMeangravityMean 0.0923274191257231
6 WALKING_DOWNSTAIRS angleXgravityMean -0.528657882923077
6 WALKING_DOWNSTAIRS angleYgravityMean 0.0197335438526154
6 WALKING_DOWNSTAIRS angleZgravityMean -0.0125524016118246
6 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqX -0.0956140259974462
6 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqY -0.305422668448923
6 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqZ -0.1006823905788
6 WALKING_DOWNSTAIRS fBodyAccJerkmeanX -0.549394273848923
6 WALKING_DOWNSTAIRS fBodyAccJerkmeanY -0.503558973703692
6 WALKING_DOWNSTAIRS fBodyAccJerkmeanZ -0.720867157741538
6 WALKING_DOWNSTAIRS fBodyAccJerkstdX -0.555346159400332
6 WALKING_DOWNSTAIRS fBodyAccJerkstdY -0.437837459287385
6 WALKING_DOWNSTAIRS fBodyAccJerkstdZ -0.755751144098462
6 WALKING_DOWNSTAIRS fBodyAccMagmean -0.473974924380431
6 WALKING_DOWNSTAIRS fBodyAccMagmeanFreq 0.102346682227846
6 WALKING_DOWNSTAIRS fBodyAccMagstd -0.570910289993846
6 WALKING_DOWNSTAIRS fBodyAccmeanFreqX -0.191537066813538
6 WALKING_DOWNSTAIRS fBodyAccmeanFreqY 0.0590114878605846
6 WALKING_DOWNSTAIRS fBodyAccmeanFreqZ 0.113046089288708
6 WALKING_DOWNSTAIRS fBodyAccmeanX -0.506174926221538
6 WALKING_DOWNSTAIRS fBodyAccmeanY -0.392041410138769
6 WALKING_DOWNSTAIRS fBodyAccmeanZ -0.683725945015385
6 WALKING_DOWNSTAIRS fBodyAccstdX -0.506680276530492
6 WALKING_DOWNSTAIRS fBodyAccstdY -0.396677793847908
6 WALKING_DOWNSTAIRS fBodyAccstdZ -0.694365207233846
6 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagmean -0.494882316238462
6 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagmeanFreq 0.0831165453227692
6 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagstd -0.516711262173969
6 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagmean -0.651886909221538
6 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagmeanFreq 0.081817622852
6 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagstd -0.660175875210246
6 WALKING_DOWNSTAIRS fBodyBodyGyroMagmean -0.579130051151385
6 WALKING_DOWNSTAIRS fBodyBodyGyroMagmeanFreq 0.104193397607938
6 WALKING_DOWNSTAIRS fBodyBodyGyroMagstd -0.657368673849846
6 WALKING_DOWNSTAIRS fBodyGyromeanFreqX 0.0289087194733538
6 WALKING_DOWNSTAIRS fBodyGyromeanFreqY -0.0427900206246154
6 WALKING_DOWNSTAIRS fBodyGyromeanFreqZ 0.101044783556
6 WALKING_DOWNSTAIRS fBodyGyromeanX -0.537201442069846
6 WALKING_DOWNSTAIRS fBodyGyromeanY -0.621188724858462
6 WALKING_DOWNSTAIRS fBodyGyromeanZ -0.507604207506462
6 WALKING_DOWNSTAIRS fBodyGyrostdX -0.692862440004
6 WALKING_DOWNSTAIRS fBodyGyrostdY -0.633236229753846
6 WALKING_DOWNSTAIRS fBodyGyrostdZ -0.67302031484
6 WALKING_DOWNSTAIRS tBodyAccJerkMagmean -0.551413652396923
6 WALKING_DOWNSTAIRS tBodyAccJerkMagstd -0.502935062310769
6 WALKING_DOWNSTAIRS tBodyAccJerkmeanX 0.0813833604034769
6 WALKING_DOWNSTAIRS tBodyAccJerkmeanY 0.000479281129661539
6 WALKING_DOWNSTAIRS tBodyAccJerkmeanZ -0.00225896302076923
6 WALKING_DOWNSTAIRS tBodyAccJerkstdX -0.531468310262154
6 WALKING_DOWNSTAIRS tBodyAccJerkstdY -0.454437496885815
6 WALKING_DOWNSTAIRS tBodyAccJerkstdZ -0.738955207627692
6 WALKING_DOWNSTAIRS tBodyAccMagmean -0.464770006998123
6 WALKING_DOWNSTAIRS tBodyAccMagstd -0.483790606354154
6 WALKING_DOWNSTAIRS tBodyAccmeanX 0.272376614181538
6 WALKING_DOWNSTAIRS tBodyAccmeanY -0.0175697042641846
6 WALKING_DOWNSTAIRS tBodyAccmeanZ -0.11599454136
6 WALKING_DOWNSTAIRS tBodyAccstdX -0.505086085072062
6 WALKING_DOWNSTAIRS tBodyAccstdY -0.368403670137262
6 WALKING_DOWNSTAIRS tBodyAccstdZ -0.672512004586708
6 WALKING_DOWNSTAIRS tBodyGyroJerkMagmean -0.621936158532308
6 WALKING_DOWNSTAIRS tBodyGyroJerkMagstd -0.644474485460492
6 WALKING_DOWNSTAIRS tBodyGyroJerkmeanX -0.0829159966093231
6 WALKING_DOWNSTAIRS tBodyGyroJerkmeanY -0.0454921005615385
6 WALKING_DOWNSTAIRS tBodyGyroJerkmeanZ -0.0533610323667692
6 WALKING_DOWNSTAIRS tBodyGyroJerkstdX -0.546009968372308
6 WALKING_DOWNSTAIRS tBodyGyroJerkstdY -0.677635980501539
6 WALKING_DOWNSTAIRS tBodyGyroJerkstdZ -0.526908306306892
6 WALKING_DOWNSTAIRS tBodyGyroMagmean -0.549494852037046
6 WALKING_DOWNSTAIRS tBodyGyroMagstd -0.579837818063692
6 WALKING_DOWNSTAIRS tBodyGyromeanX -0.0433611785374462
6 WALKING_DOWNSTAIRS tBodyGyromeanY -0.0706129097498462
6 WALKING_DOWNSTAIRS tBodyGyromeanZ 0.0973130293888923
6 WALKING_DOWNSTAIRS tBodyGyrostdX -0.653800660041538
6 WALKING_DOWNSTAIRS tBodyGyrostdY -0.626252072652308
6 WALKING_DOWNSTAIRS tBodyGyrostdZ -0.599910232855692
6 WALKING_DOWNSTAIRS tGravityAccMagmean -0.464770006998123
6 WALKING_DOWNSTAIRS tGravityAccMagstd -0.483790606354154
6 WALKING_DOWNSTAIRS tGravityAccmeanX 0.688702063569231
6 WALKING_DOWNSTAIRS tGravityAccmeanY 0.0162055455953846
6 WALKING_DOWNSTAIRS tGravityAccmeanZ 0.0475199990906462
6 WALKING_DOWNSTAIRS tGravityAccstdX -0.958898709015385
6 WALKING_DOWNSTAIRS tGravityAccstdY -0.9509348864
6 WALKING_DOWNSTAIRS tGravityAccstdZ -0.937910223507692
7 WALKING_DOWNSTAIRS angletBodyAccJerkMeangravityMean -0.0101427330402597
7 WALKING_DOWNSTAIRS angletBodyAccMeangravity 0.00269012793097403
7 WALKING_DOWNSTAIRS angletBodyGyroJerkMeangravityMean -0.0230124181622597
7 WALKING_DOWNSTAIRS angletBodyGyroMeangravityMean 0.0421957283409091
7 WALKING_DOWNSTAIRS angleXgravityMean -0.525683267337662
7 WALKING_DOWNSTAIRS angleYgravityMean 0.108786539103896
7 WALKING_DOWNSTAIRS angleZgravityMean -0.0334261884535714
7 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqX -0.11978430017462
7 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqY -0.239501714015909
7 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqZ -0.220260861049058
7 WALKING_DOWNSTAIRS fBodyAccJerkmeanX -0.637521940243831
7 WALKING_DOWNSTAIRS fBodyAccJerkmeanY -0.641687333850227
7 WALKING_DOWNSTAIRS fBodyAccJerkmeanZ -0.642515716574286
7 WALKING_DOWNSTAIRS fBodyAccJerkstdX -0.626785744584416
7 WALKING_DOWNSTAIRS fBodyAccJerkstdY -0.62853163071948
7 WALKING_DOWNSTAIRS fBodyAccJerkstdZ -0.684856438953896
7 WALKING_DOWNSTAIRS fBodyAccMagmean -0.518323878824675
7 WALKING_DOWNSTAIRS fBodyAccMagmeanFreq -0.0106873745212792
7 WALKING_DOWNSTAIRS fBodyAccMagstd -0.583819796092208
7 WALKING_DOWNSTAIRS fBodyAccmeanFreqX -0.311790512382468
7 WALKING_DOWNSTAIRS fBodyAccmeanFreqY -0.0300713296399351
7 WALKING_DOWNSTAIRS fBodyAccmeanFreqZ 0.0146620852844481
7 WALKING_DOWNSTAIRS fBodyAccmeanX -0.593011288564935
7 WALKING_DOWNSTAIRS fBodyAccmeanY -0.563547785174026
7 WALKING_DOWNSTAIRS fBodyAccmeanZ -0.531005941495552
7 WALKING_DOWNSTAIRS fBodyAccstdX -0.572347541484091
7 WALKING_DOWNSTAIRS fBodyAccstdY -0.567046977262987
7 WALKING_DOWNSTAIRS fBodyAccstdZ -0.460792123277305
7 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagmean -0.553360009658182
7 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagmeanFreq 0.108695730522532
7 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagstd -0.550683254908442
7 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagmean -0.668879188156396
7 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagmeanFreq 0.0631920436939935
7 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMagstd -0.668963362464935
7 WALKING_DOWNSTAIRS fBodyBodyGyroMagmean -0.628877272791136
7 WALKING_DOWNSTAIRS fBodyBodyGyroMagmeanFreq -0.0352276334005552
7 WALKING_DOWNSTAIRS fBodyBodyGyroMagstd -0.650923648207792
7 WALKING_DOWNSTAIRS fBodyGyromeanFreqX -0.134491772785779
7 WALKING_DOWNSTAIRS fBodyGyromeanFreqY -0.103884514547565
7 WALKING_DOWNSTAIRS fBodyGyromeanFreqZ -0.0863412384825
7 WALKING_DOWNSTAIRS fBodyGyromeanX -0.643767578493507
7 WALKING_DOWNSTAIRS fBodyGyromeanY -0.630419275006169
7 WALKING_DOWNSTAIRS fBodyGyromeanZ -0.655083354905844
7 WALKING_DOWNSTAIRS fBodyGyrostdX -0.703883646896104
7 WALKING_DOWNSTAIRS fBodyGyrostdY -0.671161922837662
7 WALKING_DOWNSTAIRS fBodyGyrostdZ -0.698949518905844
7 WALKING_DOWNSTAIRS tBodyAccJerkMagmean -0.622815767680292
7 WALKING_DOWNSTAIRS tBodyAccJerkMagstd -0.550560230585714
7 WALKING_DOWNSTAIRS tBodyAccJerkmeanX 0.0831829573168831
7 WALKING_DOWNSTAIRS tBodyAccJerkmeanY 0.00760909767418831
7 WALKING_DOWNSTAIRS tBodyAccJerkmeanZ -0.00791725696048701
7 WALKING_DOWNSTAIRS tBodyAccJerkstdX -0.615131377408279
7 WALKING_DOWNSTAIRS tBodyAccJerkstdY -0.622997416262013
7 WALKING_DOWNSTAIRS tBodyAccJerkstdZ -0.664336860544416
7 WALKING_DOWNSTAIRS tBodyAccMagmean -0.511312036747403
7 WALKING_DOWNSTAIRS tBodyAccMagstd -0.510669879158539
7 WALKING_DOWNSTAIRS tBodyAccmeanX 0.270211697814935
7 WALKING_DOWNSTAIRS tBodyAccmeanY -0.0187904887668182
7 WALKING_DOWNSTAIRS tBodyAccmeanZ -0.112492375388312
7 WALKING_DOWNSTAIRS tBodyAccstdX -0.577518324748052
7 WALKING_DOWNSTAIRS tBodyAccstdY -0.546403365345779
7 WALKING_DOWNSTAIRS tBodyAccstdZ -0.456473642256981
7 WALKING_DOWNSTAIRS tBodyGyroJerkMagmean -0.713191348337662
7 WALKING_DOWNSTAIRS tBodyGyroJerkMagstd -0.658017844948377
7 WALKING_DOWNSTAIRS tBodyGyroJerkmeanX -0.0942037376182662
7 WALKING_DOWNSTAIRS tBodyGyroJerkmeanY -0.0414401406082792
7 WALKING_DOWNSTAIRS tBodyGyroJerkmeanZ -0.0610307928148701
7 WALKING_DOWNSTAIRS tBodyGyroJerkstdX -0.701731200484416
7 WALKING_DOWNSTAIRS tBodyGyroJerkstdY -0.674920114957468
7 WALKING_DOWNSTAIRS tBodyGyroJerkstdZ -0.750808705594156
7 WALKING_DOWNSTAIRS tBodyGyroMagmean -0.581899897967532
7 WALKING_DOWNSTAIRS tBodyGyroMagstd -0.598670795839286
7 WALKING_DOWNSTAIRS tBodyGyromeanX -0.0518716929407792
7 WALKING_DOWNSTAIRS tBodyGyromeanY -0.0646077113078896
7 WALKING_DOWNSTAIRS tBodyGyromeanZ 0.0977671721406169
7 WALKING_DOWNSTAIRS tBodyGyrostdX -0.687155474097403
7 WALKING_DOWNSTAIRS tBodyGyrostdY -0.652408657909091
7 WALKING_DOWNSTAIRS tBodyGyrostdZ -0.663340760331169
7 WALKING_DOWNSTAIRS tGravityAccMagmean -0.511312036747403
7 WALKING_DOWNSTAIRS tGravityAccMagstd -0.510669879158539
7 WALKING_DOWNSTAIRS tGravityAccmeanX 0.681289120844156
7 WALKING_DOWNSTAIRS tGravityAccmeanY -0.0420221452496753
7 WALKING_DOWNSTAIRS tGravityAccmeanZ 0.0342160711928604
7 WALKING_DOWNSTAIRS tGravityAccstdX -0.956538178587662
7 WALKING_DOWNSTAIRS tGravityAccstdY -0.955312554090909
7 WALKING_DOWNSTAIRS tGravityAccstdZ -0.923304724090909
8 SITTING angletBodyAccJerkMeangravityMean -0.0674796352050279
8 SITTING angletBodyAccMeangravity 0.0483405072725698
8 SITTING angletBodyGyroJerkMeangravityMean -0.0184742289488827
8 SITTING angletBodyGyroMeangravityMean -0.060515090926257
8 SITTING angleXgravityMean -0.479573424413408
8 SITTING angleYgravityMean 0.117893095777654
8 SITTING angleZgravityMean -0.0336143539944134
8 SITTING fBodyAccJerkmeanFreqX -0.02383839148
8 SITTING fBodyAccJerkmeanFreqY -0.201155371167039
8 SITTING fBodyAccJerkmeanFreqZ -0.123552518957542
8 SITTING fBodyAccJerkmeanX -0.509945204702793
8 SITTING fBodyAccJerkmeanY -0.415829212913966
8 SITTING fBodyAccJerkmeanZ -0.557209276761452
8 SITTING fBodyAccJerkstdX -0.516777773293296
8 SITTING fBodyAccJerkstdY -0.386874590900559
8 SITTING fBodyAccJerkstdZ -0.615102142452514
8 SITTING fBodyAccMagmean -0.427111328334078
8 SITTING fBodyAccMagmeanFreq 0.123912840102179
8 SITTING fBodyAccMagstd -0.59384213912514
8 SITTING fBodyAccmeanFreqX -0.26712969319162
8 SITTING fBodyAccmeanFreqY -0.00293721608044693
8 SITTING fBodyAccmeanFreqZ 0.065425414484581
8 SITTING fBodyAccmeanX -0.504445575653073
8 SITTING fBodyAccmeanY -0.273860298597765
8 SITTING fBodyAccmeanZ -0.437275160035196
8 SITTING fBodyAccstdX -0.504753273667598
8 SITTING fBodyAccstdY -0.276741161195531
8 SITTING fBodyAccstdZ -0.37644968660838
8 SITTING fBodyBodyAccJerkMagmean -0.442103958836313
8 SITTING fBodyBodyAccJerkMagmeanFreq 0.27710509822905
8 SITTING fBodyBodyAccJerkMagstd -0.558810587379888
8 SITTING fBodyBodyGyroJerkMagmean -0.650017653313408
8 SITTING fBodyBodyGyroJerkMagmeanFreq 0.224033151154749
8 SITTING fBodyBodyGyroJerkMagstd -0.714053548100559
8 SITTING fBodyBodyGyroMagmean -0.549477566316201
8 SITTING fBodyBodyGyroMagmeanFreq -0.0436386705603352
8 SITTING fBodyBodyGyroMagstd -0.578223176773743
8 SITTING fBodyGyromeanFreqX -0.145670785473743
8 SITTING fBodyGyromeanFreqY -0.176103534420279
8 SITTING fBodyGyromeanFreqZ -0.0679783688178212
8 SITTING fBodyGyromeanX -0.563925454569832
8 SITTING fBodyGyromeanY -0.490327494200559
8 SITTING fBodyGyromeanZ -0.405833691139665
8 SITTING fBodyGyrostdX -0.645652378391061
8 SITTING fBodyGyrostdY -0.497536296659218
8 SITTING fBodyGyrostdZ -0.43269229084581
8 SITTING tBodyAccJerkMagmean -0.443233657336201
8 SITTING tBodyAccJerkMagstd -0.488311280762011
8 SITTING tBodyAccJerkmeanX 0.0917685399526257
8 SITTING tBodyAccJerkmeanY -0.000987307582614525
8 SITTING tBodyAccJerkmeanZ -0.0259521865934078
8 SITTING tBodyAccJerkstdX -0.490335946581006
8 SITTING tBodyAccJerkstdY -0.380892233855866
8 SITTING tBodyAccJerkstdZ -0.586457549364246
8 SITTING tBodyAccMagmean -0.360642734297765
8 SITTING tBodyAccMagstd -0.478154547792179
8 SITTING tBodyAccmeanX 0.265556589446927
8 SITTING tBodyAccmeanY -0.0203467625075978
8 SITTING tBodyAccmeanZ -0.105083983984358
8 SITTING tBodyAccstdX -0.502699525770391
8 SITTING tBodyAccstdY -0.242994007530726
8 SITTING tBodyAccstdZ -0.363216848830168
8 SITTING tBodyGyroJerkMagmean -0.620014686122905
8 SITTING tBodyGyroJerkMagstd -0.666549346351955
8 SITTING tBodyGyroJerkmeanX -0.105480277744693
8 SITTING tBodyGyroJerkmeanY -0.0432248501716201
8 SITTING tBodyGyroJerkmeanZ -0.056931431927933
8 SITTING tBodyGyroJerkstdX -0.65030267946648
8 SITTING tBodyGyroJerkstdY -0.621661472464805
8 SITTING tBodyGyroJerkstdZ -0.635224078368715
8 SITTING tBodyGyroMagmean -0.384089748443911
8 SITTING tBodyGyroMagstd -0.514821632079888
8 SITTING tBodyGyromeanX 0.024738364749162
8 SITTING tBodyGyromeanY -0.103746700655866
8 SITTING tBodyGyromeanZ 0.0539935059407821
8 SITTING tBodyGyrostdX -0.624493083196648
8 SITTING tBodyGyrostdY -0.491024448864804
8 SITTING tBodyGyrostdZ -0.380733150165363
8 SITTING tGravityAccMagmean -0.360642734297765
8 SITTING tGravityAccMagstd -0.478154547792179
8 SITTING tGravityAccmeanX 0.668092950782123
8 SITTING tGravityAccmeanY -0.0520150292813408
8 SITTING tGravityAccmeanZ 0.0331423877814525
8 SITTING tGravityAccstdX -0.942988336793296
8 SITTING tGravityAccstdY -0.944310386480447
8 SITTING tGravityAccstdZ -0.90610826224581
8 WALKING_DOWNSTAIRS angletBodyAccJerkMeangravityMean -0.00493349062352941
8 WALKING_DOWNSTAIRS angletBodyAccMeangravity -0.0184354981215686
8 WALKING_DOWNSTAIRS angletBodyGyroJerkMeangravityMean -0.0068348142509804
8 WALKING_DOWNSTAIRS angletBodyGyroMeangravityMean -0.0195805678823529
8 WALKING_DOWNSTAIRS angleXgravityMean -0.43677380245098
8 WALKING_DOWNSTAIRS angleYgravityMean -0.0775312304117647
8 WALKING_DOWNSTAIRS angleZgravityMean -0.105322863014902
8 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqX 0.10033073802451
8 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqY -0.112740107555882
8 WALKING_DOWNSTAIRS fBodyAccJerkmeanFreqZ -0.0107560652519608
8 WALKING_DOWNSTAIRS fBodyAccJerkmeanX -0.734992607029412
8 WALKING_DOWNSTAIRS fBodyAccJerkmeanY -0.636433504543137
8 WALKING_DOWNSTAIRS fBodyAccJerkmeanZ -0.797096568
8 WALKING_DOWNSTAIRS fBodyAccJerkstdX -0.742041896980392
8 WALKING_DOWNSTAIRS fBodyAccJerkstdY -0.578323210437255
8 WALKING_DOWNSTAIRS fBodyAccJerkstdZ -0.825518178078431
8 WALKING_DOWNSTAIRS fBodyAccMagmean -0.661265500205882
8 WALKING_DOWNSTAIRS fBodyAccMagmeanFreq 0.186252413454314
8 WALKING_DOWNSTAIRS fBodyAccMagstd -0.753064279735294
8 WALKING_DOWNSTAIRS fBodyAccmeanFreqX -0.126333729927451
8 WALKING_DOWNSTAIRS fBodyAccmeanFreqY 0.0776904128068627
8 WALKING_DOWNSTAIRS fBodyAccmeanFreqZ 0.136969622572549
8 WALKING_DOWNSTAIRS fBodyAccmeanX -0.717635975238235
8 WALKING_DOWNSTAIRS fBodyAccmeanY -0.552336636519608
8 WALKING_DOWNSTAIRS fBodyAccmeanZ -0.750519162588235
8 WALKING_DOWNSTAIRS fBodyAccstdX -0.726771337490196
8 WALKING_DOWNSTAIRS fBodyAccstdY -0.557507814862745
8 WALKING_DOWNSTAIRS fBodyAccstdZ -0.753200784692157
8 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagmean -0.682168739176471
8 WALKING_DOWNSTAIRS fBodyBodyAccJerkMagmeanFreq 0.261743136914706
